,song_name,artist_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
8418,Click Click Boom,Saliva,65,252933,0.00324,0.609,0.937,0.000294,6,0.129,-2.912,1,0.0495,95.961,4,0.493
8431,Undead,Hollywood Undead,67,265053,0.0146,0.511,0.937,0.0,2,0.304,-5.1160000000000005,0,0.115,163.141,4,0.484
8448,Bulls On Parade,Rage Against The Machine,72,229466,0.0124,0.41200000000000003,0.919,0.0601,5,0.424,-7.291,1,0.184,166.36700000000002,4,0.5720000000000001
8465,Guerrilla Radio,Rage Against The Machine,70,206200,0.0129,0.599,0.9570000000000001,7.06e-05,11,0.155,-5.763999999999999,1,0.188,103.68,4,0.489
8494,Put Your Records On,Corinne Bailey Rae,78,215360,0.16699999999999998,0.7390000000000001,0.511,1.34e-06,9,0.133,-7.843999999999999,1,0.0362,96.038,4,0.542
8522,Stuck In The Middle With You,Stealers Wheel,70,203893,0.0825,0.787,0.541,0.00031099999999999997,7,0.065,-10.437000000000001,1,0.0403,124.194,4,0.9620000000000001
8557,Move Your Feet,Junior Senior,22,181826,0.046,0.747,0.904,0.106,9,0.203,-2.623,1,0.0803,118.87700000000001,4,0.846
8565,Roses,OutKast,72,369573,0.0481,0.7509999999999999,0.708,1.83e-05,0,0.107,-5.645,1,0.0545,108.97,4,0.509
8576,Upside Down,Jack Johnson,68,208653,0.248,0.7859999999999999,0.648,0.000156,6,0.138,-8.317,0,0.0522,102.399,4,0.652
8579,Ain't Nobody,Chaka Khan,71,280853,0.18899999999999997,0.799,0.878,0.000105,1,0.14,-7.109,1,0.0434,104.28399999999999,4,0.816
8584,Dirty Little Secret,The All-American Rejects,70,193653,0.0004,0.45299999999999996,0.9420000000000001,2.65e-06,10,0.667,-4.256,1,0.0466,143.85,4,0.457
8605,Thnks fr th Mmrs,Fall Out Boy,76,203506,0.00539,0.45899999999999996,0.884,0.0,10,0.107,-5.005,0,0.0644,154.868,4,0.615
8611,Disturbia,Rihanna,73,238626,0.0863,0.7070000000000001,0.813,0.0,11,0.168,-4.515,0,0.0571,124.921,4,0.722
8812,Opposite Of Adults,Chiddy Bang,61,193706,0.0123,0.677,0.89,0.0,6,0.321,-5.46,0,0.159,96.009,4,0.622
9067,Rapper's Delight,The Sugarhill Gang,41,239466,0.076,0.912,0.836,3.22e-06,2,0.0285,-7.615,1,0.231,111.7,4,0.7240000000000001
9069,The Message,Grandmaster Flash & The Furious Five,55,430013,0.0227,0.9470000000000001,0.626,3.37e-06,1,0.0853,-10.106,1,0.205,100.6,4,0.7240000000000001
9074,Children's Story,Slick Rick,47,239266,0.10300000000000001,0.9179999999999999,0.41700000000000004,0.0,1,0.316,-12.754000000000001,1,0.14800000000000002,102.604,4,0.76
9076,Paid In Full,Eric B. & Rakim,52,229666,0.000386,0.892,0.502,0.00117,7,0.0559,-16.892,1,0.228,98.838,4,0.381
9081,The Breaks,Kurtis Blow,37,244213,0.0518,0.909,0.718,2.13e-05,11,0.299,-7.399,0,0.128,113.038,4,0.895
9083,Jam On It,Newcleus,52,383600,0.00302,0.804,0.782,0.0872,6,0.662,-6.224,0,0.0606,116.806,4,0.34600000000000003
9090,P.S.K. 'What Does It Mean'?,Schoolly D,39,388906,0.22399999999999998,0.606,0.868,0.00103,7,0.6920000000000001,-13.493,1,0.177,98.83200000000001,4,0.28
9093,Eric B. Is President,Eric B. & Rakim,39,381318,0.0217,0.907,0.442,0.0,1,0.0626,-15.911,1,0.42100000000000004,96.723,4,0.7829999999999999
9098,Buffalo Gals,Malcolm McLaren,41,259426,0.0257,0.8809999999999999,0.636,0.00025699999999999996,4,0.207,-13.617,0,0.156,108.863,4,0.616
9099,My Philosophy,Boogie Down Productions,19,338133,0.0404,0.878,0.835,0.0,4,0.354,-16.385,0,0.124,93.99799999999999,4,0.727
9107,Bring The Noise,Public Enemy,8,226040,0.0724,0.787,0.8290000000000001,0.0,7,0.0741,-12.218,1,0.25,110.182,4,0.7979999999999999
9120,Shake Your Rump,Beastie Boys,46,199533,0.0194,0.895,0.627,0.000149,1,0.114,-13.447000000000001,1,0.156,103.11200000000001,4,0.674
9125,Let The Music Play,Shannon,54,216000,0.0038,0.765,0.872,0.48200000000000004,10,0.275,-6.992999999999999,0,0.11900000000000001,118.074,4,0.9009999999999999
9156,Summertime,DJ Jazzy Jeff & The Fresh Prince,65,270973,0.0455,0.677,0.54,1.84e-06,7,0.845,-14.439,1,0.0627,95.116,4,0.469
9158,My Name Is,Eminem,32,268400,0.0406,0.833,0.6809999999999999,0.0,5,0.0926,-6.247999999999999,0,0.35600000000000004,85.49700000000001,4,0.8390000000000001
9168,Ms. Fat Booty,Mos Def,30,223515,0.14800000000000002,0.7809999999999999,0.589,0.0,1,0.166,-4.827,1,0.21,90.43700000000001,4,0.8640000000000001
9172,Tha Crossroads,Bone Thugs-N-Harmony,69,223546,0.0856,0.679,0.509,0.0,4,0.43799999999999994,-7.31,1,0.0617,144.29,4,0.534
9180,Fu-Gee-La,Fugees,62,260066,0.13699999999999998,0.682,0.505,0.0,1,0.23399999999999999,-11.709000000000001,1,0.138,89.954,4,0.4
9195,Passing Me By,The Pharcyde,13,301840,0.0762,0.763,0.76,0.0,4,0.26,-7.975,0,0.259,87.095,4,0.599
9197,Hip Hop,Dead Prez,15,214066,0.000633,0.725,0.737,0.00417,4,0.109,-7.452999999999999,1,0.324,77.161,4,0.21899999999999997
9208,Alwayz Into Somethin',N.W.A.,20,264960,0.0123,0.6759999999999999,0.882,0.0,4,0.20600000000000002,-4.486000000000001,1,0.22,88.413,4,0.8170000000000001
9211,Electric Relaxation,A Tribe Called Quest,66,226133,0.184,0.866,0.534,0.266,11,0.0929,-9.201,1,0.22899999999999998,98.243,4,0.841
9214,Slam,Onyx,23,218506,0.0577,0.878,0.711,0.00635,4,0.922,-12.924000000000001,1,0.335,98.33200000000001,4,0.718
9218,You Never Knew,Hieroglyphics,59,273573,0.385,0.73,0.8370000000000001,0.0,6,0.321,-5.359,0,0.281,92.12700000000001,4,0.867
9219,Don't Sweat The Technique,Eric B. & Rakim,21,261600,0.006690000000000001,0.7120000000000001,0.9079999999999999,0.0373,4,0.0938,-6.898,1,0.146,105.89299999999999,4,0.777
9235,It's A Love Thing,The Whispers,3,228573,0.27399999999999997,0.807,0.785,1.04e-05,5,0.266,-7.718,0,0.12,117.725,4,0.9329999999999999
9241,Saturday Love,Alexander O'Neal,16,257042,0.10400000000000001,0.778,0.615,0.00011200000000000001,11,0.0797,-8.675,1,0.0397,116.53399999999999,4,0.769
9249,Can You Handle It,Sharon Redd,36,386946,0.28800000000000003,0.778,0.879,0.00954,10,0.0736,-8.292,0,0.0648,108.50299999999999,4,0.857
9253,Double Dutch Bus,Frankie Smith,33,255800,0.172,0.924,0.6659999999999999,0.0066,3,0.159,-6.992000000000001,1,0.11900000000000001,119.109,4,0.831
9255,Silver Shadow,Atlantic Starr,3,291178,0.315,0.6990000000000001,0.698,7.219999999999999e-05,1,0.243,-11.290999999999999,1,0.0345,107.15,4,0.813
9264,Too Tough,Angela Bofill,30,338106,0.03,0.889,0.557,0.0278,10,0.0916,-12.159,1,0.0703,118.22200000000001,4,0.809
9271,Square Biz,Teena Marie,44,385533,0.16699999999999998,0.768,0.861,0.000143,2,0.42,-10.967,1,0.0883,113.59899999999999,4,0.779
9325,B.O.B.,OutKast,62,304226,0.0555,0.746,0.978,4.02e-05,9,0.026000000000000002,-5.324,1,0.0978,153.89700000000002,4,0.652
9358,Lil' Boy Fresh,Juelz Santana,40,233866,0.35100000000000003,0.531,0.915,0.0,11,0.401,-4.131,0,0.426,75.915,4,0.6829999999999999
9370,Daddy,Juelz Santana,22,248506,0.0272,0.654,0.907,0.0,1,0.147,-3.741,0,0.349,170.00799999999998,4,0.499
9372,Waiting For The World To End,Rakim,49,245040,0.08199999999999999,0.8320000000000001,0.585,4.5799999999999995e-05,10,0.33299999999999996,-5.931,0,0.376,91.79700000000001,4,0.917
9381,MVP,Big L,56,218866,0.0649,0.857,0.672,0.0,10,0.355,-5.934,0,0.16,86.777,4,0.6709999999999999
9478,The Hardest Button To Button,The White Stripes,33,215293,0.00777,0.6940000000000001,0.527,0.32299999999999995,7,0.0924,-8.371,1,0.0721,128.458,4,0.5710000000000001
9492,Giving Up The Gun,Vampire Weekend,50,286160,0.0013599999999999999,0.642,0.875,0.000192,9,0.0596,-5.215,1,0.0532,134.02200000000002,4,0.735
9493,Floating Vibes,Surfer Blood,46,234496,0.0368,0.5670000000000001,0.735,0.000824,4,0.149,-7.296,1,0.0294,126.85700000000001,4,0.509
9503,I Feel Better,Hot Chip,3,280286,0.0134,0.598,0.672,0.0,0,0.106,-5.291,0,0.0438,125.086,4,0.33799999999999997
9506,Dashboard,Modest Mouse,0,247280,0.0101,0.647,0.903,4.22e-05,11,0.253,-5.012,0,0.0374,135.921,4,0.96
9508,Come Back Home,Two Door Cinema Club,1,204080,0.0010199999999999999,0.603,0.883,0.0207,5,0.575,-5.196000000000001,0,0.0539,124.915,4,0.45399999999999996
9567,Mango Tree,Angus & Julia Stone,51,225666,0.8320000000000001,0.5920000000000001,0.426,0.0908,2,0.115,-15.107000000000001,0,0.0305,107.74700000000001,4,0.285
9699,Little Secrets,Passion Pit,61,238973,0.00345,0.597,0.7859999999999999,0.0,5,0.0909,-4.248,1,0.0419,99.88799999999999,4,0.6659999999999999
9718,I'm Shipping Up To Boston,Dropkick Murphys,11,153600,0.0007059999999999999,0.452,0.9279999999999999,0.000637,2,0.226,-3.133,1,0.079,129.188,4,0.6
9719,Enter Sandman,Metallica,24,331573,0.00206,0.579,0.8240000000000001,0.00903,6,0.059000000000000004,-8.71,0,0.03,123.331,4,0.635
9728,Boom,P.O.D.,48,190760,0.00318,0.5589999999999999,0.9309999999999999,1.24e-05,9,0.0624,-5.8629999999999995,1,0.0721,90.911,4,0.644
9767,Can't Stop,Maroon 5,43,152813,0.025,0.631,0.932,0.0,4,0.0619,-1.849,0,0.0614,154.9,4,0.972
9776,She Moves In Her Own Way,The Kooks,73,169306,0.239,0.41,0.8029999999999999,0.0,7,0.10300000000000001,-5.3629999999999995,1,0.0623,153.315,4,0.8140000000000001
9777,The Way We Get By,Spoon,46,160746,0.344,0.506,0.655,2.3e-06,9,0.132,-5.792999999999999,0,0.0324,74.35,4,0.645
9779,Take Your Mama,Scissor Sisters,56,271906,0.22,0.762,0.9540000000000001,1.76e-05,8,0.0612,-4.542,1,0.121,153.96,4,0.9329999999999999
9798,River Deep Mountain High,Ike & Tina Turner,57,244160,0.46799999999999997,0.621,0.972,0.000585,8,0.195,-3.7910000000000004,1,0.0724,155.115,4,0.866
10036,Nieves De Enero,Chalino Sanchez,66,213159,0.703,0.426,0.504,4.22e-05,0,0.0911,-6.865,1,0.0636,186.37900000000002,3,0.687
10041,Los Chismes,Chalino Sanchez,55,179211,0.5660000000000001,0.779,0.737,0.000279,8,0.10300000000000001,-8.036,1,0.0368,121.18,4,0.943
10304,El Preso,Fruko Y Sus Tesos,53,293786,0.166,0.62,0.7659999999999999,0.00325,5,0.125,-5.409,0,0.0376,106.165,4,0.816
10305,Tiburon,Proyecto Uno,62,302333,0.198,0.868,0.852,5.3e-05,0,0.0502,-9.402999999999999,1,0.0474,130.155,4,0.907
10309,Fruta Fresca,Carlos Vives,60,233093,0.226,0.515,0.878,0.0,9,0.316,-8.846,0,0.149,119.97399999999999,4,0.732
10332,Inevitable,Shakira,70,192866,0.26899999999999996,0.595,0.461,0.000149,6,0.12300000000000001,-7.7860000000000005,1,0.0641,91.976,4,0.33799999999999997
10335,Te Mando Flores,Fonseca,71,227735,0.214,0.696,0.848,0.0,0,0.0987,-7.8389999999999995,1,0.0602,102.038,4,0.898
10338,Donde Estas Corazon,Shakira,66,231693,0.0635,0.743,0.78,0.0,7,0.126,-9.212,1,0.0722,109.044,4,0.597
10339,Vuelve,Ricky Martin,67,307866,0.574,0.537,0.462,9.75e-05,6,0.10800000000000001,-7.501,1,0.0289,136.634,4,0.35600000000000004
10349,Amores Extranos,Laura Pausini,65,257440,0.618,0.541,0.387,0.0,0,0.0716,-7.334,1,0.031,78.003,4,0.273
10363,Amante Bandido,Miguel Bosé,61,262571,0.0413,0.7509999999999999,0.71,0.0378,2,0.0827,-8.026,1,0.0299,130.797,4,0.726
10368,Eternamente Bella,Alejandra Guzman,48,206946,0.16699999999999998,0.748,0.8320000000000001,6.7e-05,0,0.26,-7.526,1,0.0272,114.119,4,0.9690000000000001
10379,Don,Miranda!,65,183973,0.0215,0.8240000000000001,0.738,0.0,6,0.0495,-5.431,1,0.0867,119.973,4,0.961
10400,Yo te diré,Miranda!,0,206053,0.00472,0.917,0.98,0.0142,11,0.128,-4.087,0,0.0382,127.01700000000001,4,0.94
10404,La Revolución Sexual,La Casa Azul,63,274160,0.0025399999999999997,0.6859999999999999,0.877,0.000977,0,0.0791,-5.2010000000000005,1,0.0373,117.01,4,0.396
10463,Your Love Is King,Sade,58,219426,0.5589999999999999,0.742,0.42200000000000004,4.14e-05,9,0.0402,-6.797000000000001,1,0.0309,134.624,3,0.5920000000000001
10464,Bemba Colora,Celia Cruz,15,210400,0.775,0.455,0.564,0.03,5,0.249,-7.404,0,0.0331,143.855,4,0.85
10497,Clandestino,Manu Chao,6,149173,0.478,0.69,0.58,0.0,6,0.373,-6.474,0,0.0838,84.985,4,0.7709999999999999
10510,Migra,Santana,41,326706,0.0144,0.602,0.782,0.23399999999999999,10,0.122,-6.722,1,0.0482,108.096,4,0.826
10516,La Temperatura,Ozomatli,20,183173,0.0131,0.6409999999999999,0.955,0.000145,0,0.0471,-3.313,1,0.128,150.032,4,0.929
10522,Bandera,Aterciopelados,22,157106,0.278,0.754,0.779,0.0,0,0.147,-5.476,1,0.0318,130.028,4,0.9079999999999999
10657,Breathe Me,Sia,10,271293,0.034,0.55,0.625,0.62,0,0.141,-7.528,1,0.032,120.027,4,0.215
10670,The Climb,Miley Cyrus,73,234520,0.0635,0.336,0.602,0.0,4,0.141,-6.354,1,0.0325,161.01,4,0.299
10673,When You're Gone,Avril Lavigne,65,240493,0.18899999999999997,0.45799999999999996,0.7190000000000001,0.0,4,0.228,-3.9210000000000003,0,0.0323,142.032,4,0.168
10694,Keep Holding On,Avril Lavigne,14,239453,0.0382,0.27399999999999997,0.8079999999999999,0.0,7,0.198,-2.678,1,0.0346,161.10399999999998,3,0.131
10858,Red,Daniel Merriweather,53,233213,0.107,0.42200000000000004,0.67,0.0,4,0.11,-5.955,1,0.0292,95.79700000000001,4,0.11900000000000001
10860,My Happy Ending,Avril Lavigne,6,242413,0.0013599999999999999,0.414,0.9359999999999999,0.0,2,0.369,-2.407,1,0.0758,170.229,4,0.74
10861,Tears In Heaven,Eric Clapton,58,271760,0.835,0.498,0.242,0.536,9,0.133,-12.238,1,0.0257,153.744,4,0.312
10877,To Build A Home,The Cinematic Orchestra,72,371320,0.885,0.264,0.122,0.349,9,0.094,-15.399000000000001,1,0.0349,148.658,4,0.0735
10879,Good Life,OneRepublic,30,253306,0.0771,0.634,0.69,0.0,6,0.132,-7.803999999999999,1,0.052000000000000005,94.988,4,0.645
11190,Tren Al Sur,Los Prisioneros,65,338253,0.00418,0.585,0.624,0.0229,9,0.0765,-8.966000000000001,0,0.0746,180.503,4,0.728
11194,Mataz,Lucybell,51,349200,0.095,0.7390000000000001,0.52,0.0169,11,0.14300000000000002,-9.891,1,0.038,90.06,4,0.6659999999999999
11256,Ran Kan Kan,Tito Puente,41,188920,0.74,0.625,0.9390000000000001,0.10099999999999999,2,0.188,-5.278,1,0.0334,102.948,4,0.759
11308,Papa Loves Mambo,Perry Como,38,161640,0.727,0.648,0.528,1.51e-05,0,0.127,-9.965,1,0.0623,82.09700000000001,4,0.903
12223,Tick Tick Boom,The Hives,11,205413,0.000384,0.565,0.831,1.21e-05,9,0.245,-3.102,0,0.113,135.111,4,0.498
12854,You're Going Down,Sick Puppies,66,187346,0.0116,0.488,0.8420000000000001,0.0012699999999999999,6,0.146,-5.926,1,0.0469,90.00299999999999,4,0.41
12868,The Beautiful People,Marilyn Manson,59,222773,0.0044399999999999995,0.622,0.9490000000000001,0.0656,9,0.0448,-4.912,1,0.134,144.025,4,0.733
12879,Awake,Godsmack,3,304367,2.64e-05,0.396,0.753,0.00513,7,0.32,-4.1530000000000005,1,0.057,111.865,4,0.508
12891,Cochise,Audioslave,68,222026,0.000519,0.452,0.873,0.0,9,0.0592,-4.867,1,0.0613,80.473,4,0.433
12903,Make Me Suffer,Spike 1000,36,179160,0.000469,0.579,0.934,0.0,6,0.23399999999999999,-4.324,1,0.0673,93.978,4,0.638
12914,The Hand That Feeds,Nine Inch Nails,61,211680,0.0187,0.595,0.985,0.000297,9,0.0666,-4.337,0,0.0885,128.006,4,0.462
12948,Beggin',Madcon,13,215786,0.027000000000000003,0.7070000000000001,0.7759999999999999,0.0,2,0.0462,-5.247999999999999,0,0.0712,128.953,4,0.43799999999999994
12954,Shake It,Metro Station,71,179946,0.00221,0.618,0.955,3.09e-06,4,0.486,-3.8360000000000003,1,0.0798,150.034,4,0.79
12974,Ring My Bell,Anita Ward,59,491933,0.0661,0.7809999999999999,0.556,0.0907,5,0.0339,-13.067,0,0.0611,125.999,4,0.968
12995,Ridin',Chamillionaire,37,227560,0.233,0.7829999999999999,0.812,0.0,8,0.0584,-5.93,0,0.0681,143.028,4,0.831
13005,An Honest Mistake,The Bravery,42,219920,3.24e-06,0.465,0.843,0.5539999999999999,2,0.102,-6.011,0,0.0286,140.056,4,0.636
13009,Rubber Lover,Marmaduke Duke,39,118733,0.01,0.768,0.6629999999999999,0.00267,2,0.0973,-5.946000000000001,1,0.0342,144.993,4,0.6659999999999999
13013,Voodoo Child,Rogue Traders,49,237720,0.00172,0.652,0.9590000000000001,0.000325,4,0.115,-5.047,1,0.0375,132.453,4,0.8029999999999999
13015,Glorious,Andreas Johnson,55,207293,0.0016899999999999999,0.45,0.755,0.00451,11,0.12300000000000001,-5.029,0,0.0383,103.185,4,0.0648
13017,Dream Catch Me,Newton Faulkner,57,236253,0.195,0.629,0.722,0.0,2,0.10800000000000001,-5.693,1,0.0277,118.00299999999999,4,0.58
13022,In This City,Iglu & Hartly,49,246040,0.000987,0.691,0.838,1.09e-06,1,0.0435,-2.984,1,0.036000000000000004,120.057,4,0.64
13023,Got Some Teeth,Obie Trice,13,227026,0.19,0.785,0.8640000000000001,9.19e-06,10,0.345,-2.955,0,0.192,106.495,4,0.7759999999999999
13025,Generator,The Holloways,48,177200,0.0648,0.53,0.904,0.0,0,0.331,-3.614,1,0.0486,121.962,4,0.9229999999999999
13039,Represent,Orishas,44,221440,0.0661,0.831,0.604,0.000433,11,0.136,-6.507000000000001,0,0.0619,98.98200000000001,4,0.607
13074,Guajira (I Love U 2 Much),Yerba Buena,1,249720,0.0222,0.812,0.7609999999999999,0.000286,11,0.0909,-7.9239999999999995,0,0.11199999999999999,104.037,4,0.6920000000000001
13528,Sin Despertar,Kudai,55,195666,0.161,0.672,0.779,0.0,11,0.152,-5.249,1,0.0285,97.01700000000001,4,0.725
13864,X Gon' Give It To Ya,DMX,74,219253,0.0295,0.501,0.851,0.0,10,0.0775,-5.111000000000001,0,0.292,95.05799999999999,4,0.627
13905,Many Men (Wish Death),50 Cent,56,256226,0.0163,0.687,0.836,0.00107,6,0.129,-2.949,0,0.35200000000000004,107.595,5,0.38799999999999996
14027,Move,Thousand Foot Krutch,59,208693,0.00109,0.531,0.836,0.0,11,0.0447,-5.204,0,0.10099999999999999,169.171,4,0.637
14035,Dead Cell,Papa Roach,52,186400,0.000169,0.523,0.972,0.0187,9,0.12300000000000001,-4.4510000000000005,1,0.11900000000000001,102.64,4,0.501
14038,Phenomenon,Thousand Foot Krutch,61,179226,0.00036899999999999997,0.561,0.774,2.36e-06,7,0.0469,-3.622,0,0.0737,164.00799999999998,4,0.903
14041,Just Like You,Three Days Grace,62,186893,9.4e-06,0.373,0.737,0.0,1,0.0696,-5.282,1,0.0297,177.9,4,0.565
14043,Black,Sevendust,52,248906,1.3300000000000001e-05,0.565,0.968,0.188,1,0.08900000000000001,-5.165,1,0.0568,108.00299999999999,4,0.693
14053,Caught In The Rain,Revis,55,210093,0.0005059999999999999,0.41,0.888,0.0155,2,0.10800000000000001,-4.966,1,0.0744,159.91899999999998,4,0.23800000000000002
14057,Downfall,TRUSTcompany,54,191373,0.000154,0.354,0.925,1.6e-06,6,0.268,-3.3169999999999997,1,0.113,196.19799999999998,4,0.511
14061,Testify,Rage Against The Machine,66,210133,0.0261,0.47,0.978,1.09e-05,7,0.35600000000000004,-5.399,1,0.0727,117.906,4,0.503
14062,No Giving Up,Crossfade,55,214626,0.000601,0.478,0.903,0.0,11,0.124,-5.35,1,0.14,173.967,4,0.736
14064,Empty Spaces,Fuel,48,205093,6.3e-05,0.495,0.943,0.053,0,0.168,-3.884,1,0.10400000000000001,116.07,4,0.35700000000000004
14066,Death Trend Setta,Crossfade,48,214786,3.27e-05,0.5529999999999999,0.963,0.0108,11,0.0357,-5.2860000000000005,1,0.11699999999999999,95.015,4,0.523
14074,This Is The New Shit,Marilyn Manson,48,260293,0.000737,0.568,0.868,0.0029100000000000003,2,0.11800000000000001,-6.112,1,0.0975,178.05700000000002,4,0.62
14075,Dig,Mudvayne,62,162293,9.620000000000001e-05,0.623,0.983,0.0617,11,0.261,-3.548,0,0.151,134.975,4,0.271
14080,More Human Than Human,White Zombie,45,268066,0.000379,0.65,0.953,0.262,6,0.10300000000000001,-6.023,1,0.0823,101.366,4,0.502
14102,My Friends Over You,New Found Glory,63,220200,0.000291,0.39799999999999996,0.978,0.0,2,0.0947,-4.001,1,0.133,177.797,4,0.441
14127,In This Diary,The Ataris,52,230666,0.00505,0.5660000000000001,0.8320000000000001,0.0,8,0.127,-4.644,1,0.0603,175.028,4,0.86
14138,summer jam,Set Your Goals,42,185866,0.00011200000000000001,0.39799999999999996,0.986,1.75e-06,8,0.925,-3.113,1,0.33399999999999996,198.105,4,0.44
14160,Heaven Knows,Rise Against,49,203093,0.00047699999999999994,0.27699999999999997,0.993,0.00221,1,0.207,-2.923,0,0.172,102.57600000000001,4,0.19699999999999998
14399,Rakata,Wisin & Yandel,64,172680,0.0352,0.743,0.787,0.0,1,0.0732,-5.402,1,0.262,192.11700000000002,4,0.7190000000000001
14403,Dile,Don Omar,49,204600,0.166,0.831,0.716,2.3e-05,9,0.0545,-7.42,1,0.11900000000000001,94.027,4,0.655
14439,El Carnaval,Baby Rasta & Gringo,58,223240,0.00297,0.802,0.625,0.00156,11,0.175,-8.589,0,0.0567,94.995,4,0.6759999999999999
14502,O Leaozinho,Caetano Veloso,23,185666,0.8809999999999999,0.56,0.156,1.95e-05,5,0.24100000000000002,-17.285,1,0.0497,126.64,4,0.5579999999999999
14532,Cali Pachanguero,Grupo Niche,60,309920,0.69,0.654,0.72,0.0,8,0.2,-7.731,1,0.0395,99.911,4,0.6779999999999999
14557,Una Palabra,Carlos Varela,46,150333,0.895,0.557,0.0723,0.0,6,0.127,-15.012,1,0.10800000000000001,82.446,4,0.289
14563,Medias Negras,Willy Chirino,39,328853,0.402,0.716,0.732,9.120000000000001e-05,10,0.166,-6.232,1,0.033,92.897,4,0.914
14567,Rhythm Is Gonna Get You,Gloria Estefan,45,234973,0.23600000000000002,0.779,0.759,0.046,4,0.132,-12.799000000000001,0,0.0387,124.98299999999999,4,0.838
14607,Persiana Americana,Soda Stereo,46,290786,0.149,0.5820000000000001,0.915,0.0138,4,0.207,-6.2170000000000005,0,0.0418,101.061,4,0.485
14626,La Bamba,Ritchie Valens,66,126960,0.787,0.516,0.809,0.000331,0,0.303,-6.419,1,0.0545,75.09899999999999,4,0.9390000000000001
14647,Hasta Que Te Conoci,Marc Anthony,52,292146,0.5710000000000001,0.529,0.644,1.22e-06,2,0.121,-8.932,0,0.0557,178.77599999999998,4,0.6679999999999999
14717,Just Ain't Gonna Work Out,Mayer Hawthorne,54,150933,0.212,0.782,0.544,0.106,4,0.179,-5.4479999999999995,1,0.0306,90.56200000000001,4,0.753
14738,Anything You Want (Not That),Belleruche,4,200434,0.0489,0.955,0.735,0.8440000000000001,9,0.11800000000000001,-9.037,0,0.0447,122.311,4,0.961
14747,Love That Girl,Raphael Saadiq,57,184413,0.0136,0.71,0.674,1.73e-05,1,0.0366,-5.393,1,0.0352,124.03299999999999,4,0.7
14753,Skinny Genes,Eliza Doolittle,32,185186,0.608,0.7759999999999999,0.836,0.00075,6,0.22,-6.984,0,0.0541,133.52100000000002,4,0.9620000000000001
14777,Harder Better Faster Stronger (The Neptunes Remix),Daft Punk,41,312506,0.608,0.85,0.74,0.000782,11,0.302,-6.327000000000001,0,0.0552,123.45100000000001,4,0.907
14800,Quiet Little Voices,We Were Promised Jetpacks,53,261426,0.00021400000000000002,0.23,0.9309999999999999,0.0189,4,0.106,-4.313,1,0.0637,171.861,4,0.428
14807,Joker And The Thief,Wolfmother,65,280466,0.0452,0.264,0.78,0.0222,0,0.376,-2.741,1,0.0517,155.376,4,0.456
14843,When You Were Young,The Killers,13,220413,0.000328,0.442,0.973,0.0397,8,0.312,-3.0589999999999997,0,0.146,130.458,4,0.258
14853,Alive With The Glory Of Love,Say Anything,5,254955,0.0541,0.358,0.912,0.0,9,0.183,-4.631,1,0.121,202.78900000000002,4,0.626
14856,Shake It Out,Manchester Orchestra,53,311440,0.0002,0.431,0.877,0.000252,10,0.152,-4.762,0,0.0704,148.298,4,0.262
14942,Gasoline,Audioslave,62,279333,0.000272,0.379,0.716,0.00123,4,0.0786,-4.312,1,0.0326,92.721,4,0.239
14963,Devil On My Shoulder,Billy Talent,56,229533,0.00193,0.588,0.892,0.000991,2,0.32,-4.322,1,0.0337,95.905,4,0.565
14994,One Big Holiday,My Morning Jacket,21,320786,0.0251,0.396,0.9620000000000001,0.0555,9,0.306,-4.428999999999999,0,0.0703,136.971,4,0.363
15344,Conciencia,Gilberto Santa Rosa,49,331773,0.5479999999999999,0.578,0.774,4.79e-06,10,0.198,-4.729,1,0.0416,176.78,4,0.915
15357,Juguete De Nadie,Puerto Rican Power,51,305440,0.504,0.7609999999999999,0.737,0.0,5,0.0479,-9.35,1,0.0374,94.219,4,0.915
15367,Sobredosis,Los Titanes,44,252826,0.35600000000000004,0.504,0.708,0.0204,7,0.113,-10.991,0,0.0407,167.808,4,0.9640000000000001
15382,Gotas De Lluvia,Grupo Niche,44,354973,0.701,0.635,0.856,0.00018999999999999998,4,0.0565,-3.946,0,0.0375,97.27600000000001,4,0.688
15407,Amiga,Rey Ruiz,45,279946,0.747,0.529,0.648,0.0,11,0.158,-7.895,0,0.0399,159.036,4,0.8079999999999999
15640,Amber,311,69,211080,0.11900000000000001,0.659,0.727,0.00427,4,0.1,-8.638,0,0.0455,166.16299999999998,4,0.748
15648,Island In The Sun,Weezer,76,200306,0.00719,0.654,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.62299999999999,4,0.6609999999999999
15671,Stone Love,Pepper,64,254800,0.0571,0.8370000000000001,0.478,0.0012900000000000001,6,0.0569,-5.861000000000001,0,0.0627,78.74600000000001,4,0.81
15712,Little Green Bag,George Baker Selection,22,195466,0.0485,0.708,0.6629999999999999,0.00044100000000000004,7,0.0725,-12.344000000000001,1,0.0327,103.46600000000001,4,0.88
15726,Corona And Lime,Shwayze,56,236000,0.168,0.863,0.755,1.27e-06,7,0.147,-4.8469999999999995,1,0.0904,100.005,4,0.883
15729,All Mixed Up,311,48,182333,0.00395,0.765,0.747,0.0,10,0.355,-7.796,0,0.05,92.28399999999999,4,0.675
